indexNumber,indexName,genusNumber,genusName,X,Y,pointOrder
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.430035364,-0.88596491,24
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.473803066,-0.888276753,25
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.527358446,-0.873957342,26
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.557017542,-0.810503794,27
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.541592791,-0.741154193,28
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.502192989,-0.688158472,29
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.553066958,-0.661845329,30
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.586573793,-0.661135201,31
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.644514602,-0.688596494,32
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.708412035,-0.717183965,33
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.754385967,-0.697455693,34
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.783179085,-0.68392619,35
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.808158231,-0.656842447,36
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.792039405,-0.596863965,37
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.741953769,-0.550438593,38
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.699561405,-0.496538302,39
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.730864021,-0.440188611,40
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.775335772,-0.411300684,41
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.831140352,-0.384292246,42
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.842105268,-0.313095304,43
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.802313458,-0.270054966,44
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.831140352,-0.206256712,45
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.847397314,-0.137251817,46
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.853070175,-0.072946474,47
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.864035091,-0.01083317,48
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.833646647,0.052318276,49
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.803351349,0.115508304,50
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.798245613,0.189132187,51
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.795704046,0.254734555,52
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.727087814,0.271929829,53
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.677077351,0.22532297,54
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.628063785,0.25790113,55
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.564873757,0.288196419,56
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.513157896,0.336090666,57
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.462304811,0.390765373,58
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.46929825,0.444810536,59
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.46929825,0.520549292,60
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.443080486,0.585428283,61
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.39406692,0.634441857,62
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.413562728,0.700843432,63
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.436403511,0.767121224,64
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.46929825,0.829234519,65
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.452866163,0.882660155,66
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.383038107,0.896929826,67
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.328903945,0.923202198,68
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.326754387,0.981664057,69
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.270437343,1.013858394,70
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.197713839,1.00657895,71
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.195175439,1.07198029,72
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.215892246,1.139137862,73
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.209952813,1.20232789,74
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.154933426,1.236842106,75
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.088278307,1.236842106,76
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.085526315,1.302029862,77
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.043030723,1.347320157,78
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.005982851,1.396333731,79
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.02852478,1.462735306,80
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.08240489,1.5,81
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.129763457,1.446990923,82
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.1622807,1.38472126,83
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.209072321,1.356717152,84
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.236156064,1.307703587,85
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.250000001,1.237699186,86
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.243803367,1.168477336,87
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.289605387,1.111710401,88
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.337719294,1.062324188,89
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.368914241,0.999506807,90
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.359649126,0.938097579,91
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.419315842,0.907894742,92
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.485970961,0.907894742,93
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.55262608,0.929824565,94
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.611321552,0.970970678,95
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.672310875,1.00657895,96
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.699561405,0.946529158,97
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.688596489,0.875332225,98
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.652066989,0.824561404,99
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.600877197,0.785881633,100
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.62280702,0.719226514,101
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.597113021,0.654130569,102
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.634510734,0.611842109,103
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.705707667,0.600877193,104
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.770951358,0.626214518,105
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.837352932,0.64071724,106
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.864035091,0.576030602,107
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.853070175,0.504833668,108
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.815338096,0.444724063,109
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.842105259,0.391571975,110
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.853070175,0.320375042,111
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.794783512,0.281625616,112
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.806861634,0.232612051,113
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.798245613,0.162388052,114
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.765350874,0.100274748,115
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.736485379,0.039830411,116
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.726132569,-0.015606256,117
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.738167606,-0.082007831,118
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.714295418,-0.098067342,119
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.65570175,-0.12711428,120
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.613056731,-0.185188882,121
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.578947365,-0.240375973,122
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.535087719,-0.297947464,123
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.487945848,-0.354159411,124
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.438932283,-0.338055088,125
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.397672077,-0.38960862,126
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.414473688,-0.416703014,127
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.406082515,-0.479882391,128
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.383540587,-0.546283974,129
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.370614033,-0.616668362,130
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.36171683,-0.688721771,131
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.353351355,-0.751911799,132
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.326754387,-0.810210626,133
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.315789471,-0.88140756,134
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.326754387,-0.952604493,135
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.349677023,-0.987834922,136
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.409655505,-1.025883572,137
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.403508772,-1.095084752,138
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.367784912,-1.14318,139
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.311017977,-1.167052196,140
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.255103531,-1.214912283,141
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.208449031,-1.269621151,142
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.211048472,-1.321846263,143
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.170279855,-1.345718459,144
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.156715498,-1.408908487,145
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.129797244,-1.446957146,146
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.088875766,-1.5,147
47,Chicoreus_3_104_1539_8169,104,Chicoreus,-0.039523473,-1.451804176,148
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.002192986,-1.477736638,149
47,Chicoreus_3_104_1539_8169,104,Chicoreus,0.063596492,-1.491228074,150
48,Conasprella_2_72_507_1733,72,Conasprella,-0.05296714,-1.5,1
48,Conasprella_2_72_507_1733,72,Conasprella,0.011928433,-1.491172141,2
48,Conasprella_2_72_507_1733,72,Conasprella,0.042564984,-1.496954392,3
48,Conasprella_2_72_507_1733,72,Conasprella,0.071897347,-1.476459044,4
48,Conasprella_2_72_507_1733,72,Conasprella,0.137402361,-1.469102502,5
48,Conasprella_2_72_507_1733,72,Conasprella,0.195189566,-1.443113519,6
48,Conasprella_2_72_507_1733,72,Conasprella,0.252282016,-1.415447256,7
48,Conasprella_2_72_507_1733,72,Conasprella,0.30721979,-1.382579129,8
48,Conasprella_2_72_507_1733,72,Conasprella,0.32537482,-1.357067551,9
48,Conasprella_2_72_507_1733,72,Conasprella,0.370801361,-1.326354107,10
48,Conasprella_2_72_507_1733,72,Conasprella,0.388956391,-1.298961296,11
48,Conasprella_2_72_507_1733,72,Conasprella,0.388425693,-1.273685423,12
48,Conasprella_2_72_507_1733,72,Conasprella,0.413437959,-1.245797953,13
48,Conasprella_2_72_507_1733,72,Conasprella,0.42815105,-1.213882853,14
48,Conasprella_2_72_507_1733,72,Conasprella,0.436459696,-1.194486839,15
48,Conasprella_2_72_507_1733,72,Conasprella,0.449412869,-1.166820577,16
48,Conasprella_2_72_507_1733,72,Conasprella,0.479233815,-1.114929992,17
48,Conasprella_2_72_507_1733,72,Conasprella,0.498773904,-1.113323949,18
48,Conasprella_2_72_507_1733,72,Conasprella,0.506130452,-1.053913297,19
48,Conasprella_2_72_507_1733,72,Conasprella,0.528200099,-1.02392884,20
48,Conasprella_2_72_507_1733,72,Conasprella,0.539665216,-0.980933109,21
48,Conasprella_2_72_507_1733,72,Conasprella,0.547921095,-0.953266847,22
48,Conasprella_2_72_507_1733,72,Conasprella,0.557626287,-0.898977721,23
48,Conasprella_2_72_507_1733,72,Conasprella,0.569013492,-0.870662818,24
48,Conasprella_2_72_507_1733,72,Conasprella,0.579695926,-0.833437253,25
48,Conasprella_2_72_507_1733,72,Conasprella,0.601765565,-0.774026609,26
48,Conasprella_2_72_507_1733,72,Conasprella,0.616478663,-0.747089333,27
48,Conasprella_2_72_507_1733,72,Conasprella,0.63119176,-0.6846315,28
48,Conasprella_2_72_507_1733,72,Conasprella,0.645904851,-0.642981126,29
48,Conasprella_2_72_507_1733,72,Conasprella,0.660617948,-0.616043851,30
48,Conasprella_2_72_507_1733,72,Conasprella,0.675331039,-0.553586025,31
48,Conasprella_2_72_507_1733,72,Conasprella,0.693628848,-0.510450819,32
48,Conasprella_2_72_507_1733,72,Conasprella,0.699412597,-0.453358361,33
48,Conasprella_2_72_507_1733,72,Conasprella,0.721876994,-0.395981948,34
48,Conasprella_2_72_507_1733,72,Conasprella,0.733536677,-0.39587116,35
48,Conasprella_2_72_507_1733,72,Conasprella,0.727868368,-0.336624018,36
48,Conasprella_2_72_507_1733,72,Conasprella,0.741539971,-0.29454225,37
48,Conasprella_2_72_507_1733,72,Conasprella,0.756253061,-0.242488147,38
48,Conasprella_2_72_507_1733,72,Conasprella,0.770966159,-0.180030313,39
48,Conasprella_2_72_507_1733,72,Conasprella,0.780050731,-0.115754505,40
48,Conasprella_2_72_507_1733,72,Conasprella,0.787802031,-0.070707033,41
48,Conasprella_2_72_507_1733,72,Conasprella,0.802184174,-0.03719787,42
48,Conasprella_2_72_507_1733,72,Conasprella,0.806351819,0.006695131,43
48,Conasprella_2_72_507_1733,72,Conasprella,0.815105444,0.036100902,44
48,Conasprella_2_72_507_1733,72,Conasprella,0.822461986,0.101605917,45
48,Conasprella_2_72_507_1733,72,Conasprella,0.837175083,0.164063742,46
48,Conasprella_2_72_507_1733,72,Conasprella,0.844531632,0.229568757,47
48,Conasprella_2_72_507_1733,72,Conasprella,0.846740208,0.297206128,48
48,Conasprella_2_72_507_1733,72,Conasprella,0.851888181,0.357531597,49
48,Conasprella_2_72_507_1733,72,Conasprella,0.851888181,0.426083793,50
48,Conasprella_2_72_507_1733,72,Conasprella,0.848294164,0.49003031,51
48,Conasprella_2_72_507_1733,72,Conasprella,0.837175083,0.550999452,52
48,Conasprella_2_72_507_1733,72,Conasprella,0.815105444,0.610410096,53
48,Conasprella_2_72_507_1733,72,Conasprella,0.797600231,0.636190841,54
48,Conasprella_2_72_507_1733,72,Conasprella,0.774243329,0.663159471,55
48,Conasprella_2_72_507_1733,72,Conasprella,0.751215958,0.687214005,56
48,Conasprella_2_72_507_1733,72,Conasprella,0.725374856,0.709926111,57
48,Conasprella_2_72_507_1733,72,Conasprella,0.699863277,0.733927794,58
48,Conasprella_2_72_507_1733,72,Conasprella,0.6888688,0.747864891,59
48,Conasprella_2_72_507_1733,72,Conasprella,0.670241092,0.775439726,60
48,Conasprella_2_72_507_1733,72,Conasprella,0.654909406,0.793594763,61
48,Conasprella_2_72_507_1733,72,Conasprella,0.63119176,0.831515323,62
48,Conasprella_2_72_507_1733,72,Conasprella,0.616478663,0.873165696,63
48,Conasprella_2_72_507_1733,72,Conasprella,0.587885896,0.904757552,64
48,Conasprella_2_72_507_1733,72,Conasprella,0.540304678,0.944982228,65
48,Conasprella_2_72_507_1733,72,Conasprella,0.491417362,0.984665897,66
48,Conasprella_2_72_507_1733,72,Conasprella,0.50094743,0.999052566,67
48,Conasprella_2_72_507_1733,72,Conasprella,0.462877438,1.022409468,68
48,Conasprella_2_72_507_1733,72,Conasprella,0.439921528,1.05202682,69
48,Conasprella_2_72_507_1733,72,Conasprella,0.407544913,1.107168181,70
48,Conasprella_2_72_507_1733,72,Conasprella,0.358491449,1.154242279,71
48,Conasprella_2_72_507_1733,72,Conasprella,0.318846515,1.203223121,72
48,Conasprella_2_72_507_1733,72,Conasprella,0.280776522,1.256006211,73
48,Conasprella_2_72_507_1733,72,Conasprella,0.255264944,1.303587428,74
48,Conasprella_2_72_507_1733,72,Conasprella,0.20983841,1.334300879,75
48,Conasprella_2_72_507_1733,72,Conasprella,0.16772928,1.381101533,76
48,Conasprella_2_72_507_1733,72,Conasprella,0.135586895,1.422020597,77
48,Conasprella_2_72_507_1733,72,Conasprella,0.106924661,1.44457117,78
48,Conasprella_2_72_507_1733,72,Conasprella,0.052190293,1.477930361,79
48,Conasprella_2_72_507_1733,72,Conasprella,-0.007260247,1.499903695,80
48,Conasprella_2_72_507_1733,72,Conasprella,-0.075772547,1.5,81
48,Conasprella_2_72_507_1733,72,Conasprella,-0.141277561,1.492643451,82
48,Conasprella_2_72_507_1733,72,Conasprella,-0.200084429,1.469116161,83
48,Conasprella_2_72_507_1733,72,Conasprella,-0.234923861,1.443604582,84
48,Conasprella_2_72_507_1733,72,Conasprella,-0.270720942,1.399315302,85
48,Conasprella_2_72_507_1733,72,Conasprella,-0.293486946,1.361000553,86
48,Conasprella_2_72_507_1733,72,Conasprella,-0.336758804,1.310372147,87
48,Conasprella_2_72_507_1733,72,Conasprella,-0.382185337,1.264945606,88
48,Conasprella_2_72_507_1733,72,Conasprella,-0.412898788,1.234232163,89
48,Conasprella_2_72_507_1733,72,Conasprella,-0.460480006,1.194007494,90
48,Conasprella_2_72_507_1733,72,Conasprella,-0.489038765,1.158092185,91
48,Conasprella_2_72_507_1733,72,Conasprella,-0.52084355,1.107023326,92
48,Conasprella_2_72_507_1733,72,Conasprella,-0.537014749,1.080690014,93
48,Conasprella_2_72_507_1733,72,Conasprella,-0.589797831,1.042620022,94
48,Conasprella_2_72_507_1733,72,Conasprella,-0.627159156,1.011906578,95
48,Conasprella_2_72_507_1733,72,Conasprella,-0.642975672,0.958571558,96
48,Conasprella_2_72_507_1733,72,Conasprella,-0.663285393,0.932349731,97
48,Conasprella_2_72_507_1733,72,Conasprella,-0.69615352,0.877411957,98
48,Conasprella_2_72_507_1733,72,Conasprella,-0.712113783,0.850991278,99
48,Conasprella_2_72_507_1733,72,Conasprella,-0.764044451,0.829517729,100
48,Conasprella_2_72_507_1733,72,Conasprella,-0.796912579,0.791365989,101
48,Conasprella_2_72_507_1733,72,Conasprella,-0.822424165,0.770192675,102
48,Conasprella_2_72_507_1733,72,Conasprella,-0.844531632,0.719910343,103
48,Conasprella_2_72_507_1733,72,Conasprella,-0.851888181,0.654405329,104
48,Conasprella_2_72_507_1733,72,Conasprella,-0.851888181,0.585853141,105
48,Conasprella_2_72_507_1733,72,Conasprella,-0.847822618,0.518984952,106
48,Conasprella_2_72_507_1733,72,Conasprella,-0.837175091,0.454843112,107
48,Conasprella_2_72_507_1733,72,Conasprella,-0.829818542,0.389338105,108
48,Conasprella_2_72_507_1733,72,Conasprella,-0.815105444,0.326880272,109
48,Conasprella_2_72_507_1733,72,Conasprella,-0.807748895,0.261375265,110
48,Conasprella_2_72_507_1733,72,Conasprella,-0.812636102,0.19689309,111
48,Conasprella_2_72_507_1733,72,Conasprella,-0.800392354,0.221690988,112
48,Conasprella_2_72_507_1733,72,Conasprella,-0.793035805,0.156185974,113
48,Conasprella_2_72_507_1733,72,Conasprella,-0.778322707,0.093728148,114
48,Conasprella_2_72_507_1733,72,Conasprella,-0.763609617,0.031270315,115
48,Conasprella_2_72_507_1733,72,Conasprella,-0.751440253,-0.026146796,116
48,Conasprella_2_72_507_1733,72,Conasprella,-0.734183422,-0.081456619,117
48,Conasprella_2_72_507_1733,72,Conasprella,-0.72682688,-0.146961626,118
48,Conasprella_2_72_507_1733,72,Conasprella,-0.709163881,-0.208197566,119
48,Conasprella_2_72_507_1733,72,Conasprella,-0.697103213,-0.271754068,120
48,Conasprella_2_72_507_1733,72,Conasprella,-0.685534509,-0.333155886,121
48,Conasprella_2_72_507_1733,72,Conasprella,-0.667974497,-0.390698582,122
48,Conasprella_2_72_507_1733,72,Conasprella,-0.649624977,-0.451650154,123
48,Conasprella_2_72_507_1733,72,Conasprella,-0.631469947,-0.506587928,124
48,Conasprella_2_72_507_1733,72,Conasprella,-0.629153656,-0.563680378,125
48,Conasprella_2_72_507_1733,72,Conasprella,-0.63413438,-0.596354419,126
48,Conasprella_2_72_507_1733,72,Conasprella,-0.612525401,-0.606454489,127
48,Conasprella_2_72_507_1733,72,Conasprella,-0.594409024,-0.667502636,128
48,Conasprella_2_72_507_1733,72,Conasprella,-0.587511561,-0.725078995,129
48,Conasprella_2_72_507_1733,72,Conasprella,-0.564982836,-0.771610835,130
48,Conasprella_2_72_507_1733,72,Conasprella,-0.553212358,-0.814259489,131
48,Conasprella_2_72_507_1733,72,Conasprella,-0.529629602,-0.858550882,132
48,Conasprella_2_72_507_1733,72,Conasprella,-0.507165205,-0.917798016,133
48,Conasprella_2_72_507_1733,72,Conasprella,-0.479498942,-0.974890466,134
48,Conasprella_2_72_507_1733,72,Conasprella,-0.461991174,-1.036190704,135
48,Conasprella_2_72_507_1733,72,Conasprella,-0.432564986,-1.092554175,136
48,Conasprella_2_72_507_1733,72,Conasprella,-0.403138798,-1.144608278,137
48,Conasprella_2_72_507_1733,72,Conasprella,-0.39578225,-1.159879637,138
48,Conasprella_2_72_507_1733,72,Conasprella,-0.394961363,-1.212273761,139
48,Conasprella_2_72_507_1733,72,Conasprella,-0.358999513,-1.241918197,140
48,Conasprella_2_72_507_1733,72,Conasprella,-0.344286415,-1.283568571,141
48,Conasprella_2_72_507_1733,72,Conasprella,-0.343030537,-1.333957458,142
48,Conasprella_2_72_507_1733,72,Conasprella,-0.329069277,-1.337651908,143
48,Conasprella_2_72_507_1733,72,Conasprella,-0.312596254,-1.394744358,144
48,Conasprella_2_72_507_1733,72,Conasprella,-0.300147129,-1.450170056,145
48,Conasprella_2_72_507_1733,72,Conasprella,-0.271302908,-1.477348394,146
48,Conasprella_2_72_507_1733,72,Conasprella,-0.247044436,-1.49852869,147
48,Conasprella_2_72_507_1733,72,Conasprella,-0.17849224,-1.49852869,148
48,Conasprella_2_72_507_1733,72,Conasprella,-0.116034407,-1.49852869,149
48,Conasprella_2_72_507_1733,72,Conasprella,-0.05296714,-1.5,150
49,Conasprella_2_72_507_1734,72,Conasprella,-0.136910733,-1.5,1
49,Conasprella_2_72_507_1734,72,Conasprella,-0.073039185,-1.483450351,2
49,Conasprella_2_72_507_1734,72,Conasprella,-0.041750675,-1.490972919,3
49,Conasprella_2_72_507_1734,72,Conasprella,-0.013578112,-1.475927784,4
49,Conasprella_2_72_507_1734,72,Conasprella,0.054032571,-1.468405216,5
49,Conasprella_2_72_507_1734,72,Conasprella,0.0887663,-1.480254328,6
49,Conasprella_2_72_507_1734,72,Conasprella,0.126143588,-1.451620011,7
49,Conasprella_2_72_507_1734,72,Conasprella,0.186801611,-1.430792379,8
49,Conasprella_2_72_507_1734,72,Conasprella,0.24528121,-1.408270174,9
49,Conasprella_2_72_507_1734,72,Conasprella,0.270323555,-1.36357815,10
49,Conasprella_2_72_507_1734,72,Conasprella,0.313338749,-1.317953859,11
49,Conasprella_2_72_507_1734,72,Conasprella,0.321965901,-1.348831791,12
49,Conasprella_2_72_507_1734,72,Conasprella,0.330780371,-1.302908724,13
49,Conasprella_2_72_507_1734,72,Conasprella,0.354546314,-1.257773319,14
49,Conasprella_2_72_507_1734,72,Conasprella,0.347582346,-1.241183955,15
49,Conasprella_2_72_507_1734,72,Conasprella,0.38797629,-1.212449708,16
49,Conasprella_2_72_507_1734,72,Conasprella,0.399731578,-1.183583131,17
49,Conasprella_2_72_507_1734,72,Conasprella,0.403694816,-1.154981215,18
49,Conasprella_2_72_507_1734,72,Conasprella,0.412064666,-1.135735672,19
49,Conasprella_2_72_507_1734,72,Conasprella,0.449174311,-1.093106109,20
49,Conasprella_2_72_507_1734,72,Conasprella,0.456691331,-1.04180416,21
49,Conasprella_2_72_507_1734,72,Conasprella,0.480106316,-0.980776329,22
49,Conasprella_2_72_507_1734,72,Conasprella,0.506637256,-0.931677694,23
49,Conasprella_2_72_507_1734,72,Conasprella,0.518123055,-0.88257905,24
49,Conasprella_2_72_507_1734,72,Conasprella,0.547642934,-0.85857684,25
49,Conasprella_2_72_507_1734,72,Conasprella,0.547704584,-0.800339548,26
49,Conasprella_2_72_507_1734,72,Conasprella,0.565800316,-0.737108412,27
49,Conasprella_2_72_507_1734,72,Conasprella,0.585255771,-0.674440499,28
49,Conasprella_2_72_507_1734,72,Conasprella,0.594902215,-0.658357567,29
49,Conasprella_2_72_507_1734,72,Conasprella,0.611274263,-0.631453924,30
49,Conasprella_2_72_507_1734,72,Conasprella,0.602395672,-0.59519711,31
49,Conasprella_2_72_507_1734,72,Conasprella,0.621999486,-0.535606822,32
49,Conasprella_2_72_507_1734,72,Conasprella,0.63106456,-0.476257405,33
49,Conasprella_2_72_507_1734,72,Conasprella,0.652958879,-0.465967003,34
49,Conasprella_2_72_507_1734,72,Conasprella,0.645436311,-0.419633358,35
49,Conasprella_2_72_507_1734,72,Conasprella,0.661493372,-0.355557782,36
49,Conasprella_2_72_507_1734,72,Conasprella,0.675526582,-0.290643894,37
49,Conasprella_2_72_507_1734,72,Conasprella,0.683049149,-0.229265114,38
49,Conasprella_2_72_507_1734,72,Conasprella,0.705616852,-0.167886326,39
49,Conasprella_2_72_507_1734,72,Conasprella,0.726899438,-0.107039856,40
49,Conasprella_2_72_507_1734,72,Conasprella,0.743158782,-0.063260474,41
49,Conasprella_2_72_507_1734,72,Conasprella,0.744006065,-0.009755218,42
49,Conasprella_2_72_507_1734,72,Conasprella,0.763261091,0.029617544,43
49,Conasprella_2_72_507_1734,72,Conasprella,0.766065027,0.095051986,44
49,Conasprella_2_72_507_1734,72,Conasprella,0.782870087,0.141947316,45
49,Conasprella_2_72_507_1734,72,Conasprella,0.788365094,0.204165948,46
49,Conasprella_2_72_507_1734,72,Conasprella,0.788365094,0.268660676,47
49,Conasprella_2_72_507_1734,72,Conasprella,0.795887662,0.336271359,48
49,Conasprella_2_72_507_1734,72,Conasprella,0.803410229,0.397650139,49
49,Conasprella_2_72_507_1734,72,Conasprella,0.802741668,0.454363085,50
49,Conasprella_2_72_507_1734,72,Conasprella,0.788365094,0.479678915,51
49,Conasprella_2_72_507_1734,72,Conasprella,0.786975798,0.544749113,52
49,Conasprella_2_72_507_1734,72,Conasprella,0.780300513,0.594824862,53
49,Conasprella_2_72_507_1734,72,Conasprella,0.77742131,0.632307876,54
49,Conasprella_2_72_507_1734,72,Conasprella,0.765369525,0.664994983,55
49,Conasprella_2_72_507_1734,72,Conasprella,0.71774951,0.669411973,56
49,Conasprella_2_72_507_1734,72,Conasprella,0.671411563,0.717652956,57
49,Conasprella_2_72_507_1734,72,Conasprella,0.620671298,0.740220659,58
49,Conasprella_2_72_507_1734,72,Conasprella,0.604950478,0.774688438,59
49,Conasprella_2_72_507_1734,72,Conasprella,0.570210636,0.822212123,60
49,Conasprella_2_72_507_1734,72,Conasprella,0.54619132,0.878583008,61
49,Conasprella_2_72_507_1734,72,Conasprella,0.535606826,0.898424454,62
49,Conasprella_2_72_507_1734,72,Conasprella,0.485606879,0.924122315,63
